T40-373,1.0
T40-607,0.0
T40-474,1.0
T40-283,1.0
T40-1385,1.0
T40-1785,1.0
T40-462,1.0
T40-1371,0.0
T40-1695,0.0
T40-1193,1.0
T40-1129,0.0
T40-1636,0.0
T40-917,0.0
T40-1007,1.0
T40-2047,1.0
T40-2087,1.0
T40-1025,1.0
T40-728,1.0
T40-2042,1.0
T40-1553,1.0
T40-1693,1.0
T40-571,0.0
T40-249,0.0
T40-1704,1.0
T40-1558,0.0
T40-399,1.0
T40-1838,1.0
T40-1503,1.0
T40-1389,1.0
T40-676,0.0
T40-1067,1.0
T40-1616,1.0
T40-570,1.0
T40-1590,0.0
T40-1469,0.0
T40-1554,1.0
T40-1883,1.0
T40-1226,0.0
T40-328,1.0
T40-2001,0.0
T40-1298,0.0
T40-2008,0.0
T40-1136,1.0
T40-1709,1.0
T40-1976,0.0
T40-1147,1.0
T40-668,0.0
T40-287,0.0
T40-1682,0.0
T40-1402,0.0
T40-823,0.0
T40-877,1.0
T40-1789,0.0
T40-291,1.0
T40-467,0.0
T40-1010,1.0
T40-53,1.0
T40-54,1.0
T40-955,0.0
T40-1730,0.0
T40-1323,0.0
T40-916,1.0
T40-981,1.0
T40-1122,0.0
T40-1285,0.0
T40-966,0.0
T40-1858,1.0
T40-405,1.0
T40-1829,0.0
T40-1754,0.0
T40-372,0.0
T40-1908,1.0
T40-2027,0.0
T40-254,0.0
T40-1945,0.0
T40-656,0.0
T40-1262,0.0
T40-1555,0.0
T40-2010,0.0
T40-1646,0.0
T40-715,0.0
T40-1001,0.0
T40-685,1.0
T40-1134,1.0
T40-775,1.0
T40-960,0.0
T40-266,0.0
T40-1236,1.0
T40-140,1.0
T40-1083,0.0
T40-1799,1.0
T40-976,0.0
T40-1180,1.0
T40-2169,1.0
T40-1235,1.0
T40-64,0.0
T40-186,1.0
T40-1244,1.0
T40-1090,1.0
T40-1125,0.0
T40-451,0.0
T40-261,1.0
T40-2056,0.0
T40-1217,1.0
T40-231,0.0
T40-1735,0.0
T40-1916,0.0
T40-861,1.0
T40-197,1.0
T40-541,0.0
T40-1051,1.0
T40-911,1.0
T40-390,1.0
T40-2125,1.0
T40-1544,1.0
T40-817,0.0
T40-203,0.0
T40-1253,1.0
T40-453,0.0
T40-32,0.0
T40-1521,0.0
T40-1154,1.0
T40-23,0.0
T40-445,0.0
T40-529,1.0
T40-1352,0.0
T40-75,0.0
T40-135,0.0
T40-1644,1.0
T40-414,0.0
T40-0,1.0
T40-88,1.0
T40-471,0.0
T40-347,0.0
T40-1015,0.0
T40-2135,0.0
T40-1467,1.0
T40-598,0.0
T40-1093,0.0
T40-1909,0.0
T40-1353,1.0
T40-958,1.0
T40-393,1.0
T40-1138,0.0
T40-2151,0.0
T40-1407,0.0
T40-1300,0.0
T40-1550,0.0
T40-1427,0.0
T40-211,0.0
T40-538,0.0
T40-148,0.0
T40-1455,0.0
T40-1922,0.0
T40-480,1.0
T40-1049,0.0
T40-1861,0.0
T40-1531,0.0
T40-1215,0.0
T40-636,0.0
T40-2071,0.0
T40-875,1.0
T40-108,0.0
T40-1206,0.0
T40-1694,1.0
T40-1056,0.0
T40-1817,0.0
T40-743,0.0
T40-397,0.0
T40-187,0.0
T40-101,0.0
T40-1373,0.0
T40-1391,1.0
T40-2040,0.0
T40-1239,0.0
T40-824,0.0
T40-631,0.0
T40-1442,1.0
T40-1139,0.0
T40-1005,0.0
T40-1189,1.0
T40-2124,0.0
T40-550,0.0
T40-1687,0.0
T40-404,1.0
T40-118,1.0
T40-763,0.0
T40-1683,0.0
T40-346,0.0
T40-778,1.0
T40-731,0.0
T40-1748,0.0
T40-288,0.0
T40-2011,0.0
T40-364,0.0
T40-319,0.0
T40-207,0.0
T40-1169,0.0
T40-1408,0.0
T40-1191,0.0
T40-137,0.0
T40-1294,1.0
T40-769,0.0
T40-1265,0.0
T40-6,0.0
T40-2164,0.0
T40-2088,0.0
T40-1349,0.0
T40-1135,0.0
T40-1690,0.0
T40-336,0.0
T40-1677,0.0
T40-1827,1.0
T40-342,0.0
T40-1161,0.0
T40-1156,0.0
T40-678,0.0
T40-192,0.0
T40-149,0.0
T40-1304,0.0
T40-705,0.0
T40-686,1.0
T40-1940,0.0
T40-1047,0.0
T40-1773,0.0
T40-51,0.0
T40-222,0.0
T40-696,0.0
T40-441,0.0
T40-1888,0.0
T40-1479,0.0
T40-227,0.0
T40-1939,0.0
T40-1451,0.0
T40-786,0.0
T40-60,0.0
T40-1324,1.0
T40-1844,0.0
T40-495,0.0
T40-1109,0.0
T40-701,0.0
T40-1833,0.0
T40-327,0.0
T40-1863,0.0
T40-259,0.0
T40-532,0.0
T40-1445,0.0
T40-270,0.0
T40-627,0.0
T40-1753,0.0
T40-673,0.0
T40-2172,0.0
T40-1935,0.0
T40-1034,0.0
T40-1742,0.0
T40-672,1.0
T40-779,0.0
T40-2081,0.0
T40-433,0.0
T40-579,0.0
T40-1751,0.0
T40-878,0.0
T40-1104,1.0
T40-584,0.0
T40-1832,0.0
T40-1393,1.0
T40-1910,0.0
T40-749,0.0
T40-597,0.0
T40-910,0.0
T40-2003,0.0
T40-1831,0.0
T40-1810,0.0
T40-637,0.0
T40-664,0.0
T40-765,0.0
T40-1422,0.0
T40-1745,0.0
T40-1528,0.0
T40-1496,0.0
T40-1366,0.0
T40-1885,1.0
T40-1071,0.0
T40-629,0.0
T40-363,0.0
T40-1836,0.0
T40-380,0.0
T40-827,0.0
T40-2139,0.0
T40-14,0.0
T40-1989,0.0
T40-933,0.0
T40-24,0.0
T40-581,0.0
T40-70,0.0
T40-620,0.0
T40-724,0.0
T40-1232,0.0
T40-1386,0.0
T40-1723,0.0
T40-1394,0.0
T40-628,0.0
T40-651,0.0
T40-268,0.0
T40-2096,0.0
T40-1786,0.0
T40-2013,0.0
T40-1547,0.0
T40-514,0.0
T40-205,0.0
T40-298,0.0
T40-709,0.0
T40-1696,0.0
T40-168,0.0
T40-58,0.0
T40-1118,0.0
T40-704,0.0
T40-965,0.0
T40-119,0.0
T40-398,0.0
T40-1249,0.0
T40-1865,0.0
T40-339,0.0
T40-2159,0.0
T40-893,0.0
T40-1586,0.0
T40-403,0.0
T40-906,0.0
T40-1106,0.0
T40-361,0.0
T40-1409,0.0
T40-12,0.0
T40-1082,0.0
T40-1626,0.0
T40-1165,0.0
T40-849,0.0
T40-477,0.0
T40-2005,0.0
T40-1063,0.0
T40-1501,0.0
T40-1978,0.0
T40-1357,0.0
T40-1171,0.0
T40-244,0.0
T40-1272,0.0
T40-1413,0.0
T40-565,0.0
T40-1763,0.0
T40-154,0.0
T40-1770,1.0
T40-349,0.0
T40-1087,0.0
T40-1450,0.0
T40-741,0.0
T40-493,0.0
T40-2082,0.0
T40-229,0.0
T40-2126,0.0
T40-1867,0.0
T40-923,0.0
T40-977,0.0
T40-1587,0.0
T40-1946,0.0
T40-722,0.0
T40-1280,0.0
T40-999,0.0
T40-473,0.0
T40-1440,0.0
T40-2030,0.0
T40-2141,0.0
T40-274,0.0
T40-675,0.0
T40-594,0.0
T40-2148,0.0
T40-747,0.0
T40-29,0.0
T40-992,1.0
T40-235,0.0
T40-488,0.0
T40-1016,0.0
T40-1738,0.0
T40-576,0.0
T40-1335,0.0
T40-711,0.0
T40-2028,0.0
T40-1077,0.0
T40-860,0.0
T40-1295,0.0
T40-376,0.0
T40-1038,0.0
T40-50,0.0
T40-63,0.0
T40-1992,0.0
T40-586,1.0
T40-491,1.0
T40-1480,0.0
T40-1662,0.0
T40-1148,0.0
T40-1917,0.0
T40-793,0.0
T40-884,0.0
T40-452,0.0
T40-2175,0.0
T40-1691,0.0
T40-1340,0.0
T40-1187,0.0
T40-2084,0.0
T40-633,1.0
T40-1532,0.0
T40-1734,0.0
T40-580,0.0
T40-1299,0.0
T40-533,0.0
T40-1968,0.0
T40-2128,0.0
T40-1509,0.0
T40-1818,0.0
T40-1546,1.0
T40-1420,0.0
T40-358,0.0
T40-1396,0.0
T40-1130,0.0
T40-1072,0.0
T40-952,0.0
T40-1221,0.0
T40-468,0.0
T40-351,0.0
T40-1456,0.0
T40-2112,0.0
T40-1301,0.0
T40-1915,0.0
T40-1611,0.0
T40-2100,0.0
T40-144,0.0
T40-908,0.0
T40-1859,0.0
T40-941,0.0
T40-946,0.0
T40-1973,0.0
T40-695,0.0
T40-511,0.0
T40-690,0.0
T40-796,0.0
T40-80,0.0
T40-1441,0.0
T40-497,0.0
T40-2017,0.0
T40-2090,0.0
T40-1057,0.0
T40-210,0.0
T40-1952,0.0
T40-2154,0.0
T40-517,0.0
T40-1437,0.0
T40-1172,0.0
T40-157,0.0
T40-674,0.0
T40-837,0.0
T40-1210,1.0
T40-1855,0.0
T40-1066,0.0
T40-1102,0.0
T40-2170,0.0
T40-1322,0.0
T40-1458,0.0
T40-1070,0.0
T40-411,0.0
T40-984,0.0
T40-730,0.0
T40-1536,0.0
T40-872,0.0
T40-188,0.0
T40-2064,0.0
T40-1713,0.0
T40-717,0.0
T40-1567,0.0
T40-490,0.0
T40-9,0.0
T40-1570,0.0
T40-1596,0.0
T40-2068,0.0
T40-1557,0.0
T40-1377,0.0
T40-1091,0.0
T40-1097,0.0
T40-2046,0.0
T40-928,0.0
T40-1288,0.0
T40-1512,0.0
T40-788,0.0
T40-768,0.0
T40-1279,0.0
T40-752,0.0
T40-128,0.0
T40-1913,0.0
T40-15,0.0
T40-1141,0.0
T40-257,0.0
T40-2095,0.0
T40-1911,0.0
T40-1446,0.0
T40-113,0.0
T40-341,0.0
T40-1533,0.0
T40-1031,0.0
T40-789,0.0
T40-2138,0.0
T40-918,0.0
T40-1175,0.0
T40-1120,0.0
T40-2086,0.0
T40-1,0.0
T40-413,0.0
T40-260,0.0
T40-1443,0.0
T40-843,0.0
T40-1021,0.0
T40-1478,0.0
T40-382,0.0
T40-431,0.0
T40-2006,0.0
T40-76,0.0
T40-805,0.0
T40-1101,0.0
T40-355,0.0
T40-1803,0.0
T40-520,0.0
T40-746,0.0
T40-1932,0.0
T40-1166,0.0
T40-1898,0.0
T40-1807,0.0
T40-982,0.0
T40-1275,0.0
T40-2039,1.0
T40-750,1.0
T40-1084,0.0
T40-2127,0.0
T40-907,0.0
T40-1266,0.0
T40-887,0.0
T40-161,0.0
T40-166,0.0
T40-400,0.0
T40-1720,0.0
T40-1739,0.0
T40-213,0.0
T40-1620,0.0
T40-844,1.0
T40-401,0.0
T40-2121,1.0
T40-381,0.0
T40-225,1.0
T40-193,0.0
T40-1964,0.0
T40-1777,0.0
T40-1776,0.0
T40-2166,0.0
T40-3,0.0
T40-389,0.0
T40-377,0.0
T40-1991,0.0
T40-573,0.0
T40-426,1.0
T40-2000,1.0
T40-1997,0.0
T40-378,0.0
T40-1537,0.0
T40-1609,0.0
T40-353,0.0
T40-1277,1.0
T40-772,0.0
T40-466,1.0
T40-537,0.0
T40-502,0.0
T40-1640,0.0
T40-2023,0.0
T40-991,0.0
T40-1797,0.0
T40-641,0.0
T40-836,0.0
T40-1128,0.0
T40-2122,0.0
T40-1724,0.0
T40-417,1.0
T40-1398,0.0
T40-740,1.0
T40-241,0.0
T40-2015,0.0
T40-1676,0.0
T40-503,0.0
T40-1884,0.0
T40-457,0.0
T40-748,0.0
T40-500,0.0
T40-234,0.0
T40-1715,0.0
T40-937,0.0
T40-2120,1.0
T40-1465,0.0
T40-2083,0.0
T40-1523,0.0
T40-1959,1.0
T40-1768,0.0
T40-305,0.0
T40-736,0.0
T40-1685,0.0
T40-898,0.0
T40-112,0.0
T40-603,0.0
T40-2033,0.0
T40-408,0.0
T40-1419,0.0
T40-432,0.0
T40-1203,0.0
T40-1194,0.0
T40-1338,1.0
T40-425,0.0
T40-654,0.0
T40-469,0.0
T40-681,1.0
T40-21,0.0
T40-177,0.0
T40-1821,1.0
T40-282,0.0
T40-1434,1.0
T40-1185,1.0
T40-90,0.0
T40-1205,0.0
T40-1615,1.0
T40-2024,0.0
T40-1012,1.0
T40-1461,0.0
T40-582,0.0
T40-1359,0.0
T40-721,0.0
T40-465,0.0
T40-1313,1.0
T40-1543,0.0
T40-1994,0.0
T40-1143,0.0
T40-1927,0.0
T40-2155,0.0
T40-826,0.0
T40-1159,0.0
T40-1477,0.0
T40-1487,0.0
T40-1656,1.0
T40-1108,1.0
T40-795,0.0
T40-862,0.0
T40-1962,0.0
T40-1452,0.0
T40-496,0.0
T40-1613,0.0
T40-65,0.0
T40-880,0.0
T40-971,0.0
T40-1714,1.0
T40-949,0.0
T40-182,0.0
T40-947,0.0
T40-143,0.0
T40-733,0.0
T40-330,0.0
T40-1163,0.0
T40-1114,0.0
T40-1582,0.0
T40-2129,1.0
T40-1879,0.0
T40-1342,0.0
T40-1880,0.0
T40-931,1.0
T40-1560,1.0
T40-825,0.0
T40-643,0.0
T40-482,0.0
T40-1246,0.0
T40-1493,0.0
T40-1588,0.0
T40-1561,0.0
T40-460,0.0
T40-4,0.0
T40-72,0.0
T40-1027,1.0
T40-256,0.0
T40-220,0.0
T40-1268,0.0
T40-156,0.0
T40-1378,0.0
T40-1491,0.0
T40-1250,0.0
T40-1131,1.0
T40-1242,0.0
T40-1316,0.0
T40-1654,0.0
T40-1975,0.0
T40-180,0.0
T40-1078,0.0
T40-2061,0.0
T40-459,0.0
T40-2059,0.0
T40-831,0.0
T40-645,0.0
T40-634,0.0
T40-2117,1.0
T40-790,0.0
T40-1710,0.0
T40-1254,0.0
T40-136,0.0
T40-927,0.0
T40-146,0.0
T40-1222,0.0
T40-47,1.0
T40-1305,0.0
T40-86,1.0
T40-1119,0.0
T40-742,0.0
T40-1330,1.0
T40-1399,0.0
T40-1258,0.0
T40-280,0.0
T40-707,1.0
T40-350,0.0
T40-605,1.0
T40-756,0.0
T40-988,1.0
T40-1137,0.0
T40-1602,0.0
T40-61,0.0
T40-639,1.0
T40-2179,0.0
T40-1889,0.0
T40-39,0.0
T40-1771,0.0
T40-974,0.0
T40-273,0.0
T40-1891,0.0
T40-1418,0.0
T40-1796,0.0
T40-406,0.0
T40-738,0.0
T40-859,0.0
T40-1535,1.0
T40-572,0.0
T40-801,0.0
T40-1514,0.0
T40-1416,0.0
T40-345,0.0
T40-1168,0.0
T40-757,0.0
T40-640,0.0
T40-335,0.0
T40-1725,0.0
T40-909,0.0
T40-183,1.0
T40-1996,0.0
T40-1912,0.0
T40-1737,0.0
T40-1367,0.0
T40-2149,0.0
T40-1793,0.0
T40-1925,0.0
T40-1426,0.0
T40-922,0.0
T40-1665,0.0
T40-300,0.0
T40-2165,1.0
T40-646,0.0
T40-811,0.0
T40-980,0.0
T40-635,1.0
T40-1918,1.0
T40-617,0.0
T40-591,0.0
T40-1510,0.0
T40-200,0.0
T40-1064,0.0
T40-365,0.0
T40-666,0.0
T40-608,0.0
T40-1805,0.0
T40-660,0.0
T40-447,0.0
T40-1666,0.0
T40-1623,0.0
T40-308,0.0
T40-1430,0.0
T40-1339,0.0
T40-371,0.0
T40-1142,0.0
T40-649,0.0
T40-661,0.0
T40-1065,0.0
T40-1692,0.0
T40-155,1.0
T40-1966,0.0
T40-559,0.0
T40-1024,0.0
T40-1934,0.0
T40-1955,1.0
T40-2150,0.0
T40-535,0.0
T40-1184,0.0
T40-1412,0.0
T40-1192,0.0
T40-1092,0.0
T40-1076,0.0
T40-1225,0.0
T40-808,1.0
T40-2093,0.0
T40-1044,0.0
T40-2136,0.0
T40-1085,0.0
T40-1937,0.0
T40-439,0.0
T40-455,0.0
T40-1248,0.0
T40-1234,0.0
T40-437,0.0
T40-366,0.0
T40-1619,0.0
T40-1779,0.0
T40-545,1.0
T40-1741,0.0
T40-422,0.0
T40-1868,0.0
T40-1920,0.0
T40-271,0.0
T40-1485,0.0
T40-1481,0.0
T40-737,0.0
T40-891,0.0
T40-625,0.0
T40-2092,0.0
T40-1749,0.0
T40-1593,0.0
T40-1965,0.0
T40-1107,0.0
T40-1292,0.0
T40-1601,1.0
T40-723,0.0
T40-1631,0.0
T40-2105,0.0
T40-106,0.0
T40-374,0.0
T40-619,0.0
T40-1423,0.0
T40-1023,0.0
T40-179,0.0
T40-2077,0.0
T40-512,0.0
T40-1549,0.0
T40-2153,0.0
T40-590,0.0
T40-1388,0.0
T40-1731,1.0
T40-123,0.0
T40-190,0.0
T40-57,1.0
T40-1160,0.0
T40-1569,0.0
T40-1269,0.0
T40-498,0.0
T40-2075,0.0
T40-110,0.0
T40-1255,0.0
T40-1854,0.0
T40-2114,0.0
T40-438,0.0
T40-692,0.0
T40-92,0.0
T40-1633,0.0
T40-985,0.0
T40-122,1.0
T40-1346,0.0
T40-1390,0.0
T40-530,1.0
T40-1433,0.0
T40-726,0.0
T40-255,0.0
T40-683,0.0
T40-162,0.0
T40-134,0.0
T40-1942,0.0
T40-1881,0.0
T40-240,1.0
T40-33,0.0
T40-1435,0.0
T40-856,0.0
T40-1444,0.0
T40-592,0.0
T40-450,0.0
T40-233,0.0
T40-102,1.0
T40-1612,0.0
T40-2142,1.0
T40-2079,0.0
T40-996,1.0
T40-1059,0.0
T40-644,0.0
T40-1343,0.0
T40-194,0.0
T40-745,0.0
T40-702,0.0
T40-217,0.0
T40-1347,0.0
T40-1969,0.0
T40-1755,0.0
T40-2051,0.0
T40-2038,0.0
T40-201,0.0
T40-340,1.0
T40-1887,0.0
T40-1848,0.0
T40-1530,0.0
T40-472,0.0
T40-1287,0.0
T40-883,0.0
T40-969,0.0
T40-1157,0.0
T40-1308,0.0
T40-337,0.0
T40-159,0.0
T40-792,1.0
T40-1344,0.0
T40-2116,0.0
T40-1941,0.0
T40-1801,0.0
T40-1245,0.0
T40-1381,0.0
T40-1526,0.0
T40-1573,0.0
T40-509,0.0
T40-1350,0.0
T40-1182,0.0
T40-1196,0.0
T40-2069,0.0
T40-1263,0.0
T40-483,1.0
T40-147,1.0
T40-1195,1.0
T40-43,0.0
T40-1795,0.0
T40-2060,1.0
T40-632,0.0
T40-130,0.0
T40-1839,0.0
T40-1464,0.0
T40-881,0.0
T40-997,0.0
T40-2163,0.0
T40-658,0.0
T40-2049,0.0
T40-839,0.0
T40-1993,0.0
T40-214,0.0
T40-476,1.0
T40-1181,1.0
T40-1348,0.0
T40-1872,0.0
T40-1711,0.0
T40-1980,0.0
T40-539,0.0
T40-519,0.0
T40-1283,0.0
T40-115,0.0
T40-1282,0.0
T40-970,1.0
T40-2123,0.0
T40-42,0.0
T40-578,0.0
T40-100,1.0
T40-1360,1.0
T40-773,0.0
T40-1591,0.0
T40-2073,0.0
T40-36,0.0
T40-1502,0.0
T40-1775,0.0
T40-975,0.0
T40-1000,0.0
T40-1960,0.0
T40-1351,1.0
T40-176,0.0
T40-1843,0.0
T40-609,1.0
T40-2067,0.0
T40-601,1.0
T40-1325,0.0
T40-595,1.0
T40-1873,0.0
T40-589,0.0
T40-73,0.0
T40-435,0.0
T40-359,0.0
T40-2098,0.0
T40-1781,0.0
T40-253,0.0
T40-1981,0.0
T40-945,0.0
T40-710,0.0
T40-870,0.0
T40-2085,0.0
T40-1998,0.0
T40-1958,0.0
T40-1240,0.0
T40-1162,0.0
T40-314,0.0
T40-652,0.0
T40-1875,0.0
T40-1314,0.0
T40-948,1.0
T40-206,0.0
T40-1630,0.0
T40-2021,0.0
T40-1112,0.0
T40-727,0.0
T40-2053,0.0
T40-585,0.0
T40-1576,0.0
T40-680,0.0
T40-602,0.0
T40-610,1.0
T40-2102,0.0
T40-281,0.0
T40-470,0.0
T40-1617,0.0
T40-18,0.0
T40-1454,0.0
T40-1238,0.0
T40-77,0.0
T40-117,0.0
T40-806,0.0
T40-1417,0.0
T40-1648,0.0
T40-663,0.0
T40-1048,0.0
T40-1791,1.0
T40-998,0.0
T40-209,1.0
T40-2070,0.0
T40-338,0.0
T40-1944,0.0
T40-98,0.0
T40-391,0.0
T40-1341,0.0
T40-145,0.0
T40-1825,1.0
T40-612,1.0
T40-1707,0.0
T40-275,0.0
T40-1326,0.0
T40-1219,0.0
T40-787,0.0
T40-895,0.0
T40-1170,0.0
T40-1079,0.0
T40-1907,0.0
T40-1178,0.0
T40-1200,0.0
T40-2174,0.0
T40-306,0.0
T40-1812,0.0
T40-513,1.0
T40-2137,0.0
T40-1953,0.0
T40-1624,0.0
T40-172,0.0
T40-989,0.0
T40-868,0.0
T40-1604,1.0
T40-1961,0.0
T40-1303,0.0
T40-1673,0.0
T40-1896,0.0
T40-2019,1.0
T40-671,0.0
T40-648,0.0
T40-894,0.0
T40-1718,0.0
T40-1583,0.0
T40-133,1.0
T40-1233,0.0
T40-375,0.0
T40-1679,0.0
T40-1874,0.0
T40-184,0.0
T40-2133,0.0
T40-1074,0.0
T40-1468,0.0
T40-1769,0.0
T40-2101,0.0
T40-383,0.0
T40-1140,0.0
T40-26,0.0
T40-1372,0.0
T40-1331,1.0
T40-66,0.0
T40-1507,0.0
T40-1706,0.0
T40-1589,0.0
T40-1774,0.0
T40-215,0.0
T40-1892,0.0
T40-1671,0.0
T40-670,0.0
T40-2180,1.0
T40-1566,0.0
T40-1132,0.0
T40-402,0.0
T40-1931,1.0
T40-45,1.0
T40-1513,1.0
T40-204,0.0
T40-430,0.0
T40-1886,0.0
T40-481,0.0
T40-1296,0.0
T40-852,0.0
T40-153,0.0
T40-170,1.0
T40-1950,0.0
T40-1179,0.0
